locus,supertype,pip_weighted_accessibility,total_pip,n_variants
rs72761691,L6b_6,2.41491,0.73329,7
rs72761691,Lamp5_1,1.3150373,0.73329,7
rs72761691,Lamp5_2,1.470099,0.73329,7
rs72761691,Lamp5_3,1.8763777,0.73329,7
rs72761691,Lamp5_4,2.0338058,0.73329,7
rs72761691,Lamp5_5,1.8914584,0.73329,7
rs72761691,Lamp5_6,2.0818212,0.73329,7
rs72761691,Lamp5_Lhx6_1,2.013616,0.73329,7
rs72761691,Lymphocyte,0.15534496,0.73329,7
rs72761691,Micro-PVM_1,0.1431411,0.73329,7
rs72761691,Micro-PVM_2,0.20518892,0.73329,7
rs72761691,Micro-PVM_2_1-SEAAD,0.79303026,0.73329,7
rs72761691,Micro-PVM_2_3-SEAAD,0.1949419,0.73329,7
rs72761691,Micro-PVM_3-SEAAD,0.2276182,0.73329,7
rs72761691,Micro-PVM_4-SEAAD,0.18085219,0.73329,7
rs72761691,Monocyte,0.17074549,0.73329,7
rs72761691,OPC_1,0.3923526,0.73329,7
rs72761691,OPC_2,0.38736778,0.73329,7
rs72761691,OPC_2_1-SEAAD,0.3194542,0.73329,7
rs72761691,OPC_2_2-SEAAD,0.21899128,0.73329,7
rs72761691,Oligo_1,0.15406558,0.73329,7
rs72761691,Oligo_2,0.11093793,0.73329,7
rs72761691,Oligo_2_1-SEAAD,0.11551579,0.73329,7
rs72761691,Oligo_3,0.09813835,0.73329,7
rs72761691,Oligo_4,0.10868568,0.73329,7
rs72761691,Pax6_1,2.1336098,0.73329,7
rs72761691,Pax6_2,1.5413291,0.73329,7
rs72761691,Pax6_3,2.0819461,0.73329,7
rs72761691,Pax6_4,1.7162397,0.73329,7
rs72761691,Pericyte_1,0.08404794,0.73329,7
rs72761691,Pericyte_2-SEAAD,0.21993862,0.73329,7
rs72761691,Pvalb_1,2.6206732,0.73329,7
rs72761691,Pvalb_10,3.2024477,0.73329,7
rs72761691,Pvalb_12,2.5400639,0.73329,7
rs72761691,Pvalb_13,2.8075197,0.73329,7
rs72761691,Pvalb_14,2.6202862,0.73329,7
rs72761691,Pvalb_15,3.189688,0.73329,7
rs72761691,Pvalb_2,3.011784,0.73329,7
rs72761691,Pvalb_3,2.9057043,0.73329,7
rs72761691,Pvalb_5,2.8320355,0.73329,7
rs72761691,Pvalb_6,2.983665,0.73329,7
rs72761691,Pvalb_7,2.076174,0.73329,7
rs72761691,Pvalb_8,1.735257,0.73329,7
rs72761691,Pvalb_9,1.3895715,0.73329,7
rs72761691,SMC-SEAAD,0.09763986,0.73329,7
rs72761691,Sncg_1,1.7585692,0.73329,7
rs72761691,Sncg_2,2.6434767,0.73329,7
rs72761691,Sncg_3,1.8341215,0.73329,7
rs72761691,Sncg_4,1.0798094,0.73329,7
rs72761691,Sncg_5,1.2625738,0.73329,7
rs72761691,Sncg_6,1.57809,0.73329,7
rs72761691,Sncg_8,1.8916264,0.73329,7
rs72761691,Sst Chodl_1,1.1968323,0.73329,7
rs72761691,Sst Chodl_2,1.9080099,0.73329,7
rs72761691,Sst_1,2.4887464,0.73329,7
rs72761691,Sst_10,1.5835694,0.73329,7
rs72761691,Sst_11,1.2962648,0.73329,7
rs72761691,Sst_12,2.124279,0.73329,7
rs72761691,Sst_13,1.4404372,0.73329,7
rs72761691,Sst_19,1.0304412,0.73329,7
rs72761691,Sst_2,1.6998029,0.73329,7
rs72761691,Sst_20,1.2553389,0.73329,7
rs72761691,Sst_22,1.3427014,0.73329,7
rs72761691,Sst_23,1.7813965,0.73329,7
rs72761691,Sst_25,2.1254935,0.73329,7
rs72761691,Sst_3,1.288677,0.73329,7
rs72761691,Sst_4,2.0360172,0.73329,7
rs72761691,Sst_5,1.9858057,0.73329,7
rs72761691,Sst_7,2.40178,0.73329,7
rs72761691,Sst_9,2.3333528,0.73329,7
rs72761691,VLMC_1,0.21752706,0.73329,7
rs72761691,Vip_1,1.7721813,0.73329,7
rs72761691,Vip_11,2.6125288,0.73329,7
rs72761691,Vip_12,1.7923092,0.73329,7
rs72761691,Vip_13,2.4508607,0.73329,7
rs72761691,Vip_14,1.9568118,0.73329,7
rs72761691,Vip_15,2.122741,0.73329,7
rs72761691,Vip_16,1.8597689,0.73329,7
rs72761691,Vip_18,1.1084121,0.73329,7
rs72761691,Vip_19,1.1631782,0.73329,7
rs72761691,Vip_2,1.8258495,0.73329,7
rs72761691,Vip_21,0.88962823,0.73329,7
rs72761691,Vip_23,1.0650799,0.73329,7
rs72761691,Vip_4,1.7249153,0.73329,7
rs72761691,Vip_5,1.79671,0.73329,7
rs72761691,Vip_6,2.2725837,0.73329,7
rs72761691,Vip_9,2.4664567,0.73329,7
rs6482437,Astro_1,0.09538001,0.5394778000000001,19
rs6482437,Astro_2,0.14565596,0.5394778000000001,19
rs6482437,Astro_3,0.0612178,0.5394778000000001,19
rs6482437,Astro_4,0.11367129,0.5394778000000001,19
rs6482437,Astro_5,0.10319223,0.5394778000000001,19
rs6482437,Astro_6-SEAAD,0.10131244,0.5394778000000001,19
rs6482437,Chandelier_1,0.37445244,0.5394778000000001,19
rs6482437,Chandelier_2,0.45478055,0.5394778000000001,19
rs6482437,Endo_1,0.0018714021,0.5394778000000001,19
rs6482437,Endo_2,0.01602651,0.5394778000000001,19
rs6482437,Endo_3,0.0009975105,0.5394778000000001,19
rs6482437,L2/3 IT_1,0.86076313,0.5394778000000001,19
rs6482437,L2/3 IT_10,1.162829,0.5394778000000001,19
rs6482437,L2/3 IT_12,1.2791427,0.5394778000000001,19
rs6482437,L2/3 IT_13,1.3743839,0.5394778000000001,19
rs6482437,L2/3 IT_2,0.92989486,0.5394778000000001,19
rs6482437,L2/3 IT_3,1.2778003,0.5394778000000001,19
rs6482437,L2/3 IT_5,1.234188,0.5394778000000001,19
rs6482437,L2/3 IT_6,1.031449,0.5394778000000001,19
rs6482437,L2/3 IT_7,1.0520608,0.5394778000000001,19
rs6482437,L2/3 IT_8,1.2185746,0.5394778000000001,19
rs6482437,L4 IT_1,0.75836617,0.5394778000000001,19
rs6482437,L4 IT_2,0.778222,0.5394778000000001,19
rs6482437,L4 IT_3,0.9923841,0.5394778000000001,19
rs6482437,L4 IT_4,0.9631079,0.5394778000000001,19
rs6482437,L5 ET_1,0.77733445,0.5394778000000001,19
rs6482437,L5 ET_2,1.0815519,0.5394778000000001,19
rs6482437,L5 IT_1,1.0250224,0.5394778000000001,19
rs6482437,L5 IT_2,0.8556031,0.5394778000000001,19
rs6482437,L5 IT_3,1.1378388,0.5394778000000001,19
rs6482437,L5 IT_5,1.1052538,0.5394778000000001,19
rs6482437,L5 IT_6,1.2288861,0.5394778000000001,19
rs6482437,L5 IT_7,1.2464316,0.5394778000000001,19
rs6482437,L5/6 NP_1,0.7933139,0.5394778000000001,19
rs6482437,L5/6 NP_2,0.71852404,0.5394778000000001,19
rs6482437,L5/6 NP_3,0.5694771,0.5394778000000001,19
rs6482437,L5/6 NP_4,0.6613456,0.5394778000000001,19
rs6482437,L5/6 NP_6,0.7563683,0.5394778000000001,19
rs6482437,L6 CT_1,0.90796196,0.5394778000000001,19
rs6482437,L6 CT_2,1.0435623,0.5394778000000001,19
rs6482437,L6 CT_3,1.0141766,0.5394778000000001,19
rs6482437,L6 CT_4,1.2576005,0.5394778000000001,19
rs6482437,L6 IT Car3_1,0.6896655,0.5394778000000001,19
rs6482437,L6 IT Car3_2,1.0925267,0.5394778000000001,19
rs6482437,L6 IT Car3_3,0.9092839,0.5394778000000001,19
rs6482437,L6 IT_1,1.1417296,0.5394778000000001,19
rs6482437,L6 IT_2,1.2593263,0.5394778000000001,19
rs6482437,L6b_1,0.9749499,0.5394778000000001,19
rs6482437,L6b_2,1.0591267,0.5394778000000001,19
rs6482437,L6b_3,0.8935014,0.5394778000000001,19
rs6482437,L6b_4,0.86950886,0.5394778000000001,19
rs6482437,L6b_5,0.77822757,0.5394778000000001,19
rs6482437,L6b_6,1.0711694,0.5394778000000001,19
rs6482437,Lamp5_1,0.6897142,0.5394778000000001,19
rs6482437,Lamp5_2,0.6018555,0.5394778000000001,19
rs6482437,Lamp5_3,0.66883063,0.5394778000000001,19
rs6482437,Lamp5_4,0.69449604,0.5394778000000001,19
rs6482437,Lamp5_5,0.62168777,0.5394778000000001,19
rs6482437,Lamp5_6,0.7203817,0.5394778000000001,19
rs6482437,Lamp5_Lhx6_1,0.66201556,0.5394778000000001,19
rs6482437,Lymphocyte,0.053074036,0.5394778000000001,19
rs6482437,Micro-PVM_1,0.03525037,0.5394778000000001,19
rs6482437,Micro-PVM_2,0.033758037,0.5394778000000001,19
rs6482437,Micro-PVM_2_1-SEAAD,0.08529329,0.5394778000000001,19
rs6482437,Micro-PVM_2_3-SEAAD,0.028033134,0.5394778000000001,19
rs6482437,Micro-PVM_3-SEAAD,0.015772447,0.5394778000000001,19
rs6482437,Micro-PVM_4-SEAAD,0.0044620787,0.5394778000000001,19
rs6482437,Monocyte,0.06737527,0.5394778000000001,19
rs6482437,OPC_1,0.14197579,0.5394778000000001,19
rs6482437,OPC_2,0.10197271,0.5394778000000001,19
rs6482437,OPC_2_1-SEAAD,0.06751428,0.5394778000000001,19
rs6482437,OPC_2_2-SEAAD,0.068006106,0.5394778000000001,19
rs6482437,Oligo_1,0.027288927,0.5394778000000001,19
rs6482437,Oligo_2,0.026205186,0.5394778000000001,19
rs6482437,Oligo_2_1-SEAAD,0.04152747,0.5394778000000001,19
rs6482437,Oligo_3,0.12282727,0.5394778000000001,19
rs6482437,Oligo_4,0.02044147,0.5394778000000001,19
rs6482437,Pax6_1,0.85748184,0.5394778000000001,19
rs6482437,Pax6_2,1.0568917,0.5394778000000001,19
rs6482437,Pax6_3,1.1200373,0.5394778000000001,19
rs6482437,Pax6_4,0.9879193,0.5394778000000001,19
rs6482437,Pericyte_1,0.029996317,0.5394778000000001,19
rs6482437,Pericyte_2-SEAAD,0.00056709157,0.5394778000000001,19
rs6482437,Pvalb_1,0.9051569,0.5394778000000001,19
rs6482437,Pvalb_10,1.0669496,0.5394778000000001,19
rs6482437,Pvalb_12,0.8290767,0.5394778000000001,19
rs6482437,Pvalb_13,0.9226547,0.5394778000000001,19
rs6482437,Pvalb_14,0.64668494,0.5394778000000001,19
rs6482437,Pvalb_15,0.6638638,0.5394778000000001,19
rs6482437,Pvalb_2,0.608002,0.5394778000000001,19
rs6482437,Pvalb_3,0.8013271,0.5394778000000001,19
rs6482437,Pvalb_5,0.76504,0.5394778000000001,19
rs6482437,Pvalb_6,0.667156,0.5394778000000001,19
rs6482437,Pvalb_7,0.9040458,0.5394778000000001,19
rs6482437,Pvalb_8,0.73676145,0.5394778000000001,19
rs6482437,Pvalb_9,0.62480587,0.5394778000000001,19
rs6482437,SMC-SEAAD,0.0011246678,0.5394778000000001,19
rs6482437,Sncg_1,0.785769,0.5394778000000001,19
rs6482437,Sncg_2,0.8775975,0.5394778000000001,19
rs6482437,Sncg_3,0.9973823,0.5394778000000001,19
rs6482437,Sncg_4,0.670912,0.5394778000000001,19
rs6482437,Sncg_5,0.73626816,0.5394778000000001,19
rs6482437,Sncg_6,0.75495315,0.5394778000000001,19
rs6482437,Sncg_8,0.7675381,0.5394778000000001,19
rs6482437,Sst Chodl_1,1.0874971,0.5394778000000001,19
rs6482437,Sst Chodl_2,1.0612378,0.5394778000000001,19
rs6482437,Sst_1,1.0889103,0.5394778000000001,19
rs6482437,Sst_10,1.0306664,0.5394778000000001,19
rs6482437,Sst_11,0.64790666,0.5394778000000001,19
rs6482437,Sst_12,1.0980027,0.5394778000000001,19
rs6482437,Sst_13,0.8923715,0.5394778000000001,19
rs6482437,Sst_19,0.66277176,0.5394778000000001,19
rs6482437,Sst_2,0.7611412,0.5394778000000001,19
rs6482437,Sst_20,0.7740579,0.5394778000000001,19
rs6482437,Sst_22,1.0027349,0.5394778000000001,19
rs6482437,Sst_23,0.75407934,0.5394778000000001,19
rs6482437,Sst_25,0.8469725,0.5394778000000001,19
rs6482437,Sst_3,0.78802675,0.5394778000000001,19
rs6482437,Sst_4,1.0108378,0.5394778000000001,19
rs6482437,Sst_5,0.8760174,0.5394778000000001,19
rs6482437,Sst_7,1.0409914,0.5394778000000001,19
rs6482437,Sst_9,1.0567865,0.5394778000000001,19
rs6482437,VLMC_1,0.036927216,0.5394778000000001,19
rs6482437,Vip_1,0.58839357,0.5394778000000001,19
rs6482437,Vip_11,0.72777414,0.5394778000000001,19
rs6482437,Vip_12,0.5607023,0.5394778000000001,19
rs6482437,Vip_13,0.6910972,0.5394778000000001,19
rs6482437,Vip_14,0.8588302,0.5394778000000001,19
rs6482437,Vip_15,0.9320264,0.5394778000000001,19
rs6482437,Vip_16,0.8761752,0.5394778000000001,19
rs6482437,Vip_18,0.59183246,0.5394778000000001,19
rs6482437,Vip_19,0.6451529,0.5394778000000001,19
rs6482437,Vip_2,0.568266,0.5394778000000001,19
rs6482437,Vip_21,0.65313387,0.5394778000000001,19
rs6482437,Vip_23,0.5108932,0.5394778000000001,19
rs6482437,Vip_4,0.65929496,0.5394778000000001,19
rs6482437,Vip_5,0.7829295,0.5394778000000001,19
rs6482437,Vip_6,0.83640623,0.5394778000000001,19
rs6482437,Vip_9,0.8060565,0.5394778000000001,19
rs7915131,Astro_1,0.013671874,0.0116,1
rs7915131,Astro_2,0.007936508,0.0116,1
rs7915131,Astro_3,0.010082494,0.0116,1
rs7915131,Astro_4,0.015957447,0.0116,1
rs7915131,Astro_5,0.010256411,0.0116,1
rs7915131,Astro_6-SEAAD,0.00528169,0.0116,1
rs7915131,Chandelier_1,0.05237841,0.0116,1
rs7915131,Chandelier_2,0.06171548,0.0116,1
rs7915131,Endo_1,0.0,0.0116,1
rs7915131,Endo_2,0.024691358,0.0116,1
rs7915131,Endo_3,0.0,0.0116,1
rs7915131,L2/3 IT_1,0.35668355,0.0116,1
rs7915131,L2/3 IT_10,0.34322593,0.0116,1
rs7915131,L2/3 IT_12,0.37021348,0.0116,1
rs7915131,L2/3 IT_13,0.25190252,0.0116,1
rs7915131,L2/3 IT_2,0.14516129,0.0116,1
rs7915131,L2/3 IT_3,0.061743718,0.0116,1
rs7915131,L2/3 IT_5,0.16595148,0.0116,1
rs7915131,L2/3 IT_6,0.4500802,0.0116,1
rs7915131,L2/3 IT_7,0.35541952,0.0116,1
rs7915131,L2/3 IT_8,0.4208192,0.0116,1
rs7915131,L4 IT_1,0.098233216,0.0116,1
rs7915131,L4 IT_2,0.09655892,0.0116,1
rs7915131,L4 IT_3,0.098971725,0.0116,1
rs7915131,L4 IT_4,0.096201666,0.0116,1
rs7915131,L5 ET_1,0.24161074,0.0116,1
rs7915131,L5 ET_2,0.14964029,0.0116,1
rs7915131,L5 IT_1,0.1348211,0.0116,1
rs7915131,L5 IT_2,0.16634601,0.0116,1
rs7915131,L5 IT_3,0.073797986,0.0116,1
rs7915131,L5 IT_5,0.26398075,0.0116,1
rs7915131,L5 IT_6,0.24749255,0.0116,1
rs7915131,L5 IT_7,0.31099144,0.0116,1
rs7915131,L5/6 NP_1,0.11912568,0.0116,1
rs7915131,L5/6 NP_2,0.15892997,0.0116,1
rs7915131,L5/6 NP_3,0.11151078,0.0116,1
rs7915131,L5/6 NP_4,0.14049587,0.0116,1
rs7915131,L5/6 NP_6,0.11659193,0.0116,1
rs7915131,L6 CT_1,0.1212828,0.0116,1
rs7915131,L6 CT_2,0.19056866,0.0116,1
rs7915131,L6 CT_3,0.31338027,0.0116,1
rs7915131,L6 CT_4,0.21243523,0.0116,1
rs7915131,L6 IT Car3_1,0.044409614,0.0116,1
rs7915131,L6 IT Car3_2,0.10841031,0.0116,1
rs7915131,L6 IT Car3_3,0.07102742,0.0116,1
rs7915131,L6 IT_1,0.30593762,0.0116,1
rs7915131,L6 IT_2,0.12743092,0.0116,1
rs7915131,L6b_1,0.24052718,0.0116,1
rs7915131,L6b_2,0.089108914,0.0116,1
rs7915131,L6b_3,0.14285715,0.0116,1
rs7915131,L6b_4,0.13873626,0.0116,1
rs7915131,L6b_5,0.114173226,0.0116,1
rs7915131,L6b_6,0.13745318,0.0116,1
rs7915131,Lamp5_1,0.016806724,0.0116,1
rs7915131,Lamp5_2,0.020462256,0.0116,1
rs7915131,Lamp5_3,0.032120742,0.0116,1
rs7915131,Lamp5_4,0.022304833,0.0116,1
rs7915131,Lamp5_5,0.016021362,0.0116,1
rs7915131,Lamp5_6,0.015965167,0.0116,1
rs7915131,Lamp5_Lhx6_1,0.058093995,0.0116,1
rs7915131,Lymphocyte,0.00913242,0.0116,1
rs7915131,Micro-PVM_1,0.008948546,0.0116,1
rs7915131,Micro-PVM_2,0.0061990214,0.0116,1
rs7915131,Micro-PVM_2_1-SEAAD,0.0,0.0116,1
rs7915131,Micro-PVM_2_3-SEAAD,0.0105790645,0.0116,1
rs7915131,Micro-PVM_3-SEAAD,0.012087912,0.0116,1
rs7915131,Micro-PVM_4-SEAAD,0.0,0.0116,1
rs7915131,Monocyte,0.0,0.0116,1
rs7915131,OPC_1,0.0,0.0116,1
rs7915131,OPC_2,0.0063172043,0.0116,1
rs7915131,OPC_2_1-SEAAD,0.014025245,0.0116,1
rs7915131,OPC_2_2-SEAAD,0.0053191483,0.0116,1
rs7915131,Oligo_1,0.004011768,0.0116,1
rs7915131,Oligo_2,0.0042546727,0.0116,1
rs7915131,Oligo_2_1-SEAAD,0.003125,0.0116,1
rs7915131,Oligo_3,0.0,0.0116,1
rs7915131,Oligo_4,0.0035573123,0.0116,1
rs7915131,Pax6_1,0.021181718,0.0116,1
rs7915131,Pax6_2,0.048076924,0.0116,1
rs7915131,Pax6_3,0.039711192,0.0116,1
rs7915131,Pax6_4,0.037924152,0.0116,1
rs7915131,Pericyte_1,0.0,0.0116,1
rs7915131,Pericyte_2-SEAAD,0.0,0.0116,1
rs7915131,Pvalb_1,0.056412518,0.0116,1
rs7915131,Pvalb_10,0.085796,0.0116,1
rs7915131,Pvalb_12,0.046889953,0.0116,1
rs7915131,Pvalb_13,0.08560311,0.0116,1
rs7915131,Pvalb_14,0.052576784,0.0116,1
rs7915131,Pvalb_15,0.055002134,0.0116,1
rs7915131,Pvalb_2,0.06494574,0.0116,1
rs7915131,Pvalb_3,0.10421009,0.0116,1
rs7915131,Pvalb_5,0.06962457,0.0116,1
rs7915131,Pvalb_6,0.06531284,0.0116,1
rs7915131,Pvalb_7,0.061946902,0.0116,1
rs7915131,Pvalb_8,0.050209206,0.0116,1
rs7915131,Pvalb_9,0.05977462,0.0116,1
rs7915131,SMC-SEAAD,0.0,0.0116,1
rs7915131,Sncg_1,0.015455951,0.0116,1
rs7915131,Sncg_2,0.017316017,0.0116,1
rs7915131,Sncg_3,0.03529412,0.0116,1
rs7915131,Sncg_4,0.01416819,0.0116,1
rs7915131,Sncg_5,0.013001084,0.0116,1
rs7915131,Sncg_6,0.025060631,0.0116,1
rs7915131,Sncg_8,0.013418904,0.0116,1
rs7915131,Sst Chodl_1,0.10071943,0.0116,1
rs7915131,Sst Chodl_2,0.10952381,0.0116,1
rs7915131,Sst_1,0.04581152,0.0116,1
rs7915131,Sst_10,0.03888889,0.0116,1
rs7915131,Sst_11,0.026206896,0.0116,1
rs7915131,Sst_12,0.056203604,0.0116,1
rs7915131,Sst_13,0.026822558,0.0116,1
rs7915131,Sst_19,0.013165952,0.0116,1
rs7915131,Sst_2,0.06604507,0.0116,1
rs7915131,Sst_20,0.029362416,0.0116,1
rs7915131,Sst_22,0.030487806,0.0116,1
rs7915131,Sst_23,0.0391021,0.0116,1
rs7915131,Sst_25,0.08873057,0.0116,1
rs7915131,Sst_3,0.06019122,0.0116,1
rs7915131,Sst_4,0.03979239,0.0116,1
rs7915131,Sst_5,0.029885057,0.0116,1
rs7915131,Sst_7,0.038251366,0.0116,1
rs7915131,Sst_9,0.04451219,0.0116,1
rs7915131,VLMC_1,0.031700287,0.0116,1
rs7915131,Vip_1,0.014240047,0.0116,1
rs7915131,Vip_11,0.023281908,0.0116,1
rs7915131,Vip_12,0.012618297,0.0116,1
rs7915131,Vip_13,0.01951399,0.0116,1
rs7915131,Vip_14,0.02494331,0.0116,1
rs7915131,Vip_15,0.020568071,0.0116,1
rs7915131,Vip_16,0.03324808,0.0116,1
rs7915131,Vip_18,0.020083683,0.0116,1
rs7915131,Vip_19,0.02528548,0.0116,1
rs7915131,Vip_2,0.01909414,0.0116,1
rs7915131,Vip_21,0.046062406,0.0116,1
rs7915131,Vip_23,0.019069923,0.0116,1
rs7915131,Vip_4,0.01894427,0.0116,1
rs7915131,Vip_5,0.030856423,0.0116,1
rs7915131,Vip_6,0.024749558,0.0116,1
rs7915131,Vip_9,0.02831216,0.0116,1
rs79668541,Astro_1,0.1509234,0.43065,48
rs79668541,Astro_2,0.17224798,0.43065,48
rs79668541,Astro_3,0.39157394,0.43065,48
rs79668541,Astro_4,0.3136871,0.43065,48
rs79668541,Astro_5,0.14368191,0.43065,48
rs79668541,Astro_6-SEAAD,0.19515653,0.43065,48
rs79668541,Chandelier_1,0.11187865,0.43065,48
rs79668541,Chandelier_2,0.12605095,0.43065,48
rs79668541,Endo_1,0.0,0.43065,48
rs79668541,Endo_2,0.027566087,0.43065,48
rs79668541,Endo_3,0.040941954,0.43065,48
rs79668541,L2/3 IT_1,1.3935829,0.43065,48
rs79668541,L2/3 IT_10,1.6193725,0.43065,48
rs79668541,L2/3 IT_12,1.6595845,0.43065,48
rs79668541,L2/3 IT_13,1.8052145,0.43065,48
rs79668541,L2/3 IT_2,1.7014389,0.43065,48
rs79668541,L2/3 IT_3,1.7202971,0.43065,48
rs79668541,L2/3 IT_5,1.6209056,0.43065,48
rs79668541,L2/3 IT_6,1.2489679,0.43065,48
rs79668541,L2/3 IT_7,1.2406441,0.43065,48
rs79668541,L2/3 IT_8,1.8339449,0.43065,48
rs79668541,L4 IT_1,1.4994628,0.43065,48
rs79668541,L4 IT_2,0.7489033,0.43065,48
rs79668541,L4 IT_3,1.2193785,0.43065,48
rs79668541,L4 IT_4,1.32391,0.43065,48
rs79668541,L5 ET_1,1.948882,0.43065,48
rs79668541,L5 ET_2,2.2044184,0.43065,48
rs79668541,L5 IT_1,1.5753301,0.43065,48
rs79668541,L5 IT_2,1.5809002,0.43065,48
rs79668541,L5 IT_3,1.7400347,0.43065,48
rs79668541,L5 IT_5,1.6466193,0.43065,48
rs79668541,L5 IT_6,1.6263161,0.43065,48
rs79668541,L5 IT_7,1.858473,0.43065,48
rs79668541,L5/6 NP_1,0.41787145,0.43065,48
rs79668541,L5/6 NP_2,0.3968768,0.43065,48
rs79668541,L5/6 NP_3,0.6988969,0.43065,48
rs79668541,L5/6 NP_4,0.44547293,0.43065,48
rs79668541,L5/6 NP_6,0.508313,0.43065,48
rs79668541,L6 CT_1,1.6266122,0.43065,48
rs79668541,L6 CT_2,1.8128608,0.43065,48
rs79668541,L6 CT_3,1.8540187,0.43065,48
rs79668541,L6 CT_4,1.6968968,0.43065,48
rs79668541,L6 IT Car3_1,1.4715339,0.43065,48
rs79668541,L6 IT Car3_2,1.8173648,0.43065,48
rs79668541,L6 IT Car3_3,1.739145,0.43065,48
rs79668541,L6 IT_1,1.7285762,0.43065,48
rs79668541,L6 IT_2,1.6843936,0.43065,48
rs79668541,L6b_1,1.5583254,0.43065,48
rs79668541,L6b_2,1.654741,0.43065,48
rs79668541,L6b_3,1.3915001,0.43065,48
rs79668541,L6b_4,1.5517691,0.43065,48
rs79668541,L6b_5,1.6738591,0.43065,48
rs79668541,L6b_6,1.846848,0.43065,48
rs79668541,Lamp5_1,1.3364607,0.43065,48
rs79668541,Lamp5_2,0.61506975,0.43065,48
rs79668541,Lamp5_3,0.5138678,0.43065,48
rs79668541,Lamp5_4,1.216821,0.43065,48
rs79668541,Lamp5_5,1.0114342,0.43065,48
rs79668541,Lamp5_6,1.0216889,0.43065,48
rs79668541,Lamp5_Lhx6_1,0.8381753,0.43065,48
rs79668541,Lymphocyte,0.08418624,0.43065,48
rs79668541,Micro-PVM_1,0.021350732,0.43065,48
rs79668541,Micro-PVM_2,0.027251199,0.43065,48
rs79668541,Micro-PVM_2_1-SEAAD,0.10986477,0.43065,48
rs79668541,Micro-PVM_2_3-SEAAD,0.026076417,0.43065,48
rs79668541,Micro-PVM_3-SEAAD,0.02085427,0.43065,48
rs79668541,Micro-PVM_4-SEAAD,0.02686196,0.43065,48
rs79668541,Monocyte,0.032630235,0.43065,48
rs79668541,OPC_1,1.4817524,0.43065,48
rs79668541,OPC_2,1.7743765,0.43065,48
rs79668541,OPC_2_1-SEAAD,1.1306733,0.43065,48
rs79668541,OPC_2_2-SEAAD,1.5486277,0.43065,48
rs79668541,Oligo_1,0.14859228,0.43065,48
rs79668541,Oligo_2,0.115142494,0.43065,48
rs79668541,Oligo_2_1-SEAAD,0.11245878,0.43065,48
rs79668541,Oligo_3,0.09150211,0.43065,48
rs79668541,Oligo_4,0.1119607,0.43065,48
rs79668541,Pax6_1,1.5457814,0.43065,48
rs79668541,Pax6_2,1.6086448,0.43065,48
rs79668541,Pax6_3,1.8891628,0.43065,48
rs79668541,Pax6_4,1.6539242,0.43065,48
rs79668541,Pericyte_1,0.019071367,0.43065,48
rs79668541,Pericyte_2-SEAAD,0.028043026,0.43065,48
rs79668541,Pvalb_1,0.5952435,0.43065,48
rs79668541,Pvalb_10,0.82524294,0.43065,48
rs79668541,Pvalb_12,0.53161854,0.43065,48
rs79668541,Pvalb_13,0.51362985,0.43065,48
rs79668541,Pvalb_14,0.67848676,0.43065,48
rs79668541,Pvalb_15,1.1134597,0.43065,48
rs79668541,Pvalb_2,0.99989945,0.43065,48
rs79668541,Pvalb_3,0.7617894,0.43065,48
rs79668541,Pvalb_5,0.35456094,0.43065,48
rs79668541,Pvalb_6,0.50823563,0.43065,48
rs79668541,Pvalb_7,1.3845009,0.43065,48
rs79668541,Pvalb_8,0.6078992,0.43065,48
rs79668541,Pvalb_9,1.0878788,0.43065,48
rs79668541,SMC-SEAAD,0.012035296,0.43065,48
rs79668541,Sncg_1,0.971894,0.43065,48
rs79668541,Sncg_2,1.3640672,0.43065,48
rs79668541,Sncg_3,1.2704546,0.43065,48
rs79668541,Sncg_4,0.96194327,0.43065,48
rs79668541,Sncg_5,1.0416427,0.43065,48
rs79668541,Sncg_6,1.237567,0.43065,48
rs79668541,Sncg_8,1.1306936,0.43065,48
rs79668541,Sst Chodl_1,0.44613948,0.43065,48
rs79668541,Sst Chodl_2,0.46804246,0.43065,48
rs79668541,Sst_1,0.8041328,0.43065,48
rs79668541,Sst_10,0.42594323,0.43065,48
rs79668541,Sst_11,0.20360579,0.43065,48
rs79668541,Sst_12,0.4146226,0.43065,48
rs79668541,Sst_13,0.14678344,0.43065,48
rs79668541,Sst_19,0.08730288,0.43065,48
rs79668541,Sst_2,0.15871169,0.43065,48
rs79668541,Sst_20,0.17974369,0.43065,48
rs79668541,Sst_22,0.4096935,0.43065,48
rs79668541,Sst_23,0.31006688,0.43065,48
rs79668541,Sst_25,0.21788459,0.43065,48
rs79668541,Sst_3,0.17011186,0.43065,48
rs79668541,Sst_4,0.2838023,0.43065,48
rs79668541,Sst_5,0.29992247,0.43065,48
rs79668541,Sst_7,0.6696355,0.43065,48
rs79668541,Sst_9,0.35810083,0.43065,48
rs79668541,VLMC_1,0.029905371,0.43065,48
rs79668541,Vip_1,0.9247116,0.43065,48
rs79668541,Vip_11,1.3121452,0.43065,48
rs79668541,Vip_12,0.8887786,0.43065,48
rs79668541,Vip_13,1.3934473,0.43065,48
rs79668541,Vip_14,1.3504345,0.43065,48
rs79668541,Vip_15,1.3510101,0.43065,48
rs79668541,Vip_16,1.2828817,0.43065,48
rs79668541,Vip_18,0.9286589,0.43065,48
rs79668541,Vip_19,1.1502302,0.43065,48
