pathway,pval,padj,log2err,ES,NES,size,leadingEdge,signature,source
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.24004550625711035,0.694265810525973,0.03466320112287498,-0.236874365314841,-1.1134933482046891,149,EVL|MCC|IQSEC1|MEGF8|ITGB1|LAMA5|PAK1|SEMA6C|TAC1|NRP1|PTPN11|CDC42|PAFAH1B1|MACF1|AGO2|HDAC6|KANK1|DAB2IP|CALR|RFFL|ENPP2|PIP5K1A|EPB41L4B|FN1|SEMA4G|PLEC|MTOR|PRKCE|TESK1|SEMA6D|SEMA4C|DOCK1|VEGFA|HBEGF|SASH1|PTPRG|PPARD|RIC8A|MTA2|SRC,depleted,C5:GO:BP
GOBP_AMELOGENESIS,0.7415925363419397,0.9247547553342725,0.020022640302484584,0.2999062903842701,0.7863090248109613,10,PPARA|FAM20A|NECTIN1,depleted,C5:GO:BP
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,0.6893588896232651,0.9117211690066193,0.017053541559215405,-0.19995791330102802,-0.8942186225805449,107,ACSF3|GGT7|PDHB|PANK1|SPTLC2|ARG2|CERS5|PGK1|SIRT3|PEMT|B4GALT3|PDK2|SPTSSB|SLC1A2|CERS2|PANK2|DCAKD|ASAH1|SMPD4|HACD1|BCKDK|B4GALNT1|PPCS|ACSL1|DIP2A|DEGS1|ACLY|ORMDL1|FH|ST3GAL1|MGST2,depleted,C5:GO:BP
GOBP_AMIDE_METABOLIC_PROCESS,0.17188208616780046,0.6332282525028833,0.040289680159228736,-0.22041741942006857,-1.1300159217095445,293,ACSF3|CROT|GGT7|GBA2|ABCA7|PDHB|PCSK7|CERK|PANK1|SPTLC2|ARG2|ACOT8|MVD|PCSK6|PCSK2|CERS5|PGK1|FTCD|GSTK1|SLC46A1|SIRT3|FITM2|IGF1|ABCA2|PLA2G7|PEMT|GSTP1|APH1B|DGAT1|GSTO1|LDLR|PIN1|SCG5|NTRK2|SLC25A16|B4GALT3|MME|PDK2|ECE1|SPTSSB|SLC1A2|SMPD3|ITGB8|GSAP|CERS2|ABCG1|TMED10|PANK2|SMPDL3A|GPAT4|CMAS|MTOR|CTSL|APEH|DCAKD|GSK3A|ASAH1|SMPD4|HACD1|CHRNA7|HMGCR|SUCLA2|GNPDA1|BCKDK|APH1A|B4GALNT1|BIN1|NCSTN|NIT1|ARL6IP5|MTHFD1,depleted,C5:GO:BP
GOBP_AMIDE_TRANSPORT,0.05970625798212005,0.4569580099288022,0.07324259616560477,-0.2609381812665559,-1.261351110640201,181,AACS|PFKFB2|VGF|PTPRN2|STX4|NMU|CAMK2G|PARK7|VSNL1|RBP4|CRHBP|STX1A|PTPN11|PICK1|ABCC8|CPLX1|NLGN2|SLC25A22|SLC46A1|SIRT3|BRSK2|ABCA2|SLC27A1|EIPR1|LRRC8A|PSAP|SGPP1|SLC25A16|DYNLL1|PHPT1|CAPN10|UQCC2|SMPD3|FFAR4|ENY2|GPLD1|STXBP3|ADCY5|MLXIPL|PPP3CB|NADK|PRKCE|TRPM4|SREBF1|PFKL|AIMP1|SLC15A4|BAD|CA2|PDE8B|GABBR1|SLC13A3|SLC25A39|SIRT4|RAB1A,depleted,C5:GO:BP
GOBP_AMINE_BIOSYNTHETIC_PROCESS,0.44189016602809705,0.8253176436184815,0.025522745779818223,-0.3385139055154603,-1.008216923938014,17,SAT2|PARK7|SAT1|SMS|OAZ2,depleted,C5:GO:BP
GOBP_AMINE_CATABOLIC_PROCESS,0.22641098278492047,0.6826324270629197,0.04238018835037579,0.41819269227902994,1.1950106882721387,13,ATP2B4|PDE1B|SMOX|HNMT|SLC44A1|DMGDH|MAOB|ALDH7A1,depleted,C5:GO:BP
GOBP_AMINE_METABOLIC_PROCESS,0.5729166666666666,0.881357248817256,0.025536661099551706,0.22898788130886744,0.9368595568295114,52,ATP2B4|EDNRA|HPRT1|PDE1B|NADSYN1|SMOX|MECP2|CHRNB2|ALDH2|NAAA|AFMID|SNCA|VPS35|HNMT|GRIN2A|RNF180|SLC44A1|DMGDH|SNCAIP,depleted,C5:GO:BP
GOBP_AMINE_TRANSPORT,0.19380390776271783,0.6558930686402765,0.0410264221970887,-0.32208036750958513,-1.1999056585821282,42,ITGB1|STX1A|DRD3|SLC44A2|KCNA2|PINK1|RGS4|TOR1A|RAB3B|CHRNA4|SYT11|ARL6IP5|SLC38A2|SLC12A2|GABBR1,depleted,C5:GO:BP
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS,0.36255756287637264,0.7887587482592793,0.028441375442340495,-0.29280778479689573,-1.056134541074624,36,XYLT2|B3GAT3|IGF1|CHPF2|B3GAT1|XYLT1|CLTC|B4GALT7|SMPD3|AP2A1,depleted,C5:GO:BP
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS,0.21308615049073065,0.67387860452512,0.043855804313702285,0.4147158888025452,1.2131627639652849,14,FGF2|GNS|CTBS|HEXB,depleted,C5:GO:BP
GOBP_AMINOGLYCAN_METABOLIC_PROCESS,0.059185606060606064,0.4569580099288022,0.09018881629928413,0.3330436811034941,1.3625837039936224,52,DSE|GAL3ST3|HS3ST2|B3GAT2|FGF2|GNS|GCNT2|CTBS|PDGFB|CHSY3|CHSY1|HEXB|CSGALNACT2|B4GALT5,depleted,C5:GO:BP
GOBP_AMINO_ACID_ACTIVATION,0.9133957508102268,0.9766540678884542,0.01421962038403549,-0.20970729728455614,-0.6610482742681443,21,LRRC47|LARS2|DALRD3|AARS2|FARSA,depleted,C5:GO:BP
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,0.608719748753002,0.8924243716244025,0.02058262198926123,-0.32184484572348615,-0.8893577400998767,13,CROT|ACADM|CPT1C|CRAT,depleted,C5:GO:BP
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.8002112304171801,0.9408624413527976,0.015804116660095315,-0.2151097873532159,-0.8013883399889025,42,PLOD3|PARK7|GOT1|GAD1|GOT2|APIP|MRI1,depleted,C5:GO:BP
GOBP_AMINO_ACID_CATABOLIC_PROCESS,0.2693586698337292,0.7240641839372417,0.04034978806939103,0.26387382433355433,1.1110043607915787,60,HIBCH|RIDA|ATP2B4|HIBADH|ACAT1|ALDH8A1|SHMT1|ENOSF1|HMGCLL1|GLUL|AUH|PPM1K|ACADSB|DDAH1|BCAT1|AFMID|HNMT|NOS2|BCKDHB|BCAT2|GLDC|GCAT|CARNMT1,depleted,C5:GO:BP
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,0.5788639963792713,0.8832346513606172,0.02461103434678258,0.25875255555081045,0.9269447107467415,30,SLC38A1|GRM1|SLC16A2|SLC1A3,depleted,C5:GO:BP
GOBP_AMINO_ACID_METABOLIC_PROCESS,0.2882719252724442,0.7333410700514397,0.04081833300443122,0.21719551578408677,1.0728940815736705,146,HIBCH|RIDA|SLC38A1|ATP2B4|DPYD|HIBADH|MTHFS|ACAT1|CTNS|SLC16A2|NADSYN1|SLC1A3|BAAT|MECP2|GATC|ALDH8A1|SHMT1|ENOSF1|HMGCLL1|GLUL|AUH|RARS2|NARS2|PPM1K|ACADSB|ACCS|ALDH18A1|SERINC3|MTHFR|DDAH1|CTH|BCAT1,depleted,C5:GO:BP
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.6192528735632183,0.8937310147679489,0.02443132297010355,0.2156788667657646,0.9225854505233106,65,SLC38A1|GRM1|SLC38A6|LRRC8D|SLC7A14|CTNS|SLC16A2|SLC1A3|SLC7A9|SLC7A8|SLC17A7|SFXN3|SLC36A4,depleted,C5:GO:BP
GOBP_AMINO_ACID_TRANSPORT,0.5100300902708125,0.85511034325088775,0.02855544921818893,0.20982144631100583,0.9740733468862872,101,SLC38A1|GRM1|SLC38A6|RAB3GAP1|LRRC8D|SLC7A14|CTNS|SLC16A2|SLC1A3|LRP5|SLC7A9|PRKG1|SLC6A8|SLC7A8|APBA1|TRPC4|SLC17A7|SFXN3|SLC36A4|SERINC3,depleted,C5:GO:BP
GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS,0.5988232730442362,0.8915521265527147,0.02343978732004562,0.31478656162981383,0.8995214708846956,13,PGM3|GNPDA2,depleted,C5:GO:BP
GOBP_AMINO_SUGAR_METABOLIC_PROCESS,0.6740571428571429,0.9079146015500127,0.022311011740665875,0.23652047072632226,0.8723542794112585,33,PGM3|CTBS|CHST6|GNPDA2|HEXB,depleted,C5:GO:BP
GOBP_AMMONIUM_ION_METABOLIC_PROCESS,0.0037045107866637613,0.14101396714711162,0.35481951210374685,0.6638955083129143,1.8971212146395986,13,PDE1B|ALDH2|HNMT|GRIN2A|RNF180|SLC44A1|DMGDH|SRD5A1|BTBD9|TPH2|ALDH7A1,depleted,C5:GO:BP
GOBP_AMP_METABOLIC_PROCESS,0.894650655021834,0.9721819777170142,0.014670280905353612,-0.2305823161847111,-0.6748934076545634,16,AK1|PFAS|AK2|GART|ATIC|AMPD2|AMPD3|NUDT2,depleted,C5:GO:BP
GOBP_AMYLOID_BETA_CLEARANCE,0.20612061206120613,0.6701277651913642,0.04544613451709027,0.35077204788218175,1.197615335405187,25,ROCK1|C5AR1|CD36|SRF|IDE|MSR1|IGF1R|APOE,depleted,C5:GO:BP
GOBP_AMYLOID_BETA_FORMATION,0.2839964633068081,0.7320700363930004,0.03298897857200287,-0.3064385308270775,-1.1170145120992447,38,ABCA7|IGF1|ABCA2|APH1B|PIN1|NTRK2|GSAP|ABCG1|TMED10|GSK3A|CHRNA7|APH1A|BIN1|NCSTN,depleted,C5:GO:BP
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,0.2720013886478042,0.7253524039042148,0.03347459041996721,-0.29321449039779424,-1.1211874160036546,47,ABCA7|IGF1|ABCA2|APH1B|LDLR|PIN1|NTRK2|MME|GSAP|ABCG1|TMED10|APEH|GSK3A|CHRNA7|APH1A|BIN1|NCSTN,depleted,C5:GO:BP
GOBP_AMYLOID_FIBRIL_FORMATION,0.812212389380531,0.9440382097579962,0.01566777067870806,-0.2209050469102609,-0.776149690428773,32,FUS|PFDN5|LDLR|RIPK1|B2M|PFDN2|CHRNA7|MAPT|VBP1|FURIN|PFDN4|PFDN1|CDKN2A|SIAH1,depleted,C5:GO:BP
GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,0.0741222366710013,0.4893230055680467,0.07081581393191784,-0.5386738912111798,-1.4506416862225853,12,NECAB3|ABCA7|ITM2C|AGO2|ABCA2,depleted,C5:GO:BP
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,0.6096673596673596,0.8924243716244025,0.019581205054489834,-0.23703955322227155,-0.9103947725887748,48,ABCA7|IGF1|ABCA2|APH1B|PIN1|NTRK2|GSAP|ABCG1|TMED10|GSK3A|CHRNA7|APH1A|BIN1|NCSTN|ADAM17,depleted,C5:GO:BP
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,0.37906137184115524,0.7977459490775447,0.027129671852813186,-0.25942732747567043,-1.045116308291832,61,NECAB3|ABCA7|ITM2C|NSG1|AGO2|IGF1|ABCA2|APH1B|PIN1|NTRK2|GSAP|ABCG1|TMED10|GSK3A|CHRNA7|APH1A|BIN1|NCSTN|ADAM17,depleted,C5:GO:BP
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS,0.46542940320232895,0.8374848152726206,0.02461103434678258,-0.3263806149618035,-0.9878191601035559,18,UBE2S|CDC26|ANAPC7|ANAPC2|FBXO31|ANAPC1|ANAPC15|CUL3,depleted,C5:GO:BP
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT,0.06873490618614156,0.47726354512527175,0.07365326681848156,-0.5613145849078642,-1.4709927713345285,11,NRP1|KCNA2|PLXNA4|HSPA5|DLL1|RAC1|PLXNA3|NRP2|DAB1,depleted,C5:GO:BP
GOBP_ANATOMICAL_STRUCTURE_MATURATION,0.05780252169641395,0.4552304510450335,0.07547491240384611,-0.2777343022174464,-1.2868934008983666,136,ANKS1A|HEATR3|ERCC2|SLC24A4|THBS3|NTN4|CNTN2|PICK1|CDK5R2|CX3CL1|HDAC6|DCHS1|CEND1|FGFR1|IGF1|CDC25B|ABHD2|MBTPS2|WDR77|XYLT1|LGI4|PLXNB1|FAM20C|BRD1|ARCN1|AKR1B1|GPAT4|RPS6KA2|FBXO41|SRRM4|BAP1|ALDH1A2|GDF11|SPG21|MTCH1|RND1,depleted,C5:GO:BP
GOBP_ANDROGEN_METABOLIC_PROCESS,0.27949772678068846,0.7292484548194625,0.0374794960289456,0.411134881801742,1.1442573460166006,12,SPP1|HSD17B11|ESR1|HSD17B7|SGPL1|SRD5A1|PLEKHA1,depleted,C5:GO:BP
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.6308891250442792,0.8977247888240695,0.019397976012793985,-0.24775402310030373,-0.8936291829396917,36,PARK7|NCOR2|HDAC6|IGF1|SAFB|EP300|SMARCA4|FKBP4|ZDHHC7|RHOA|DDX17,depleted,C5:GO:BP
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,0.04707402621377146,0.42933458653827705,0.08927558514084524,-0.5364562089443095,-1.5094446692473371,14,VEGFB|CX3CL1|TAFA5|SMOC2|ADIPOR2|VEGFA|SLC12A2,depleted,C5:GO:BP
GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY,0.6759038752976835,0.9079146015500127,0.021416310972581547,0.3071020843007109,0.8320970952612505,11,ROCK1|RAP1GDS1|PPP3CA|AHCYL1,depleted,C5:GO:BP
GOBP_ANIMAL_ORGAN_FORMATION,0.8974881194840462,0.9740334228011667,0.017797267994938665,0.2059535601753651,0.7100806310056765,26,RBPJ|FGF2|MKS1|ROBO1|SULF1|FGFR2|WNT5A|WNT2B,depleted,C5:GO:BP
GOBP_ANIMAL_ORGAN_MATURATION,0.1188136826783115,0.5653374261367574,0.05460504008636142,-0.4626481283856079,-1.354128872836225,16,THBS3|DCHS1|IGF1|MBTPS2|XYLT1|PLXNB1|ALDH1A2,depleted,C5:GO:BP
GOBP_ANIMAL_ORGAN_MORPHOGENESIS,0.7753001715265866,0.9319632700963386,0.013253003562240458,-0.1692048955794342,-0.9102045479476173,492,AHI1|EVL|SDK1|ADAMTS9|TLE2|MEGF8|PLOD3|COL11A1|JAG1|SLC24A4|TTC39C|GZF1|LAMA5|THBS3|HMGN1|NRP1|NTN4|FAT1|MKKS|FZD6|RBP4|RPL13A|FGF9|FOXN3|TMEM59L|CDC42|PAFAH1B1|PKD1|LAMB1|SCRIB|DCHS1|FGFR1|LARGE1|GAA|MFN2|MTHFD1L|FGF1|IGF1|NDRG4|DSP|NTN1|FKRP|ZNF335|NAB1|DLX6|THY1|C12orf57|HRAS|NAB2|EFEMP2|TAB1|SAV1|NACA|NTRK2|CAPN1|MED1|PRKX|TUBA1A|LZTS2|SMPD3|CCDC40|RAB37|E2F4|SLIT3|EP300|PLXNA1|FAM20C|WLS|MAP2K1|IFT52|DSCAML1|ZNF22|KCNQ4|MTOR|ERRFI1|RPL38|NDST1|BMP6|ZMPSTE24|GSK3A|DLX2|RBM20|HACD1|ALDH1A2|GDF11|COL18A1|KRAS|DLC1|VPS51|SPRY2|TTC8|ANKRD24|LIPA|DVL1|MTHFD1|LY6H|ETV5|PHB2|BCR|VEGFA|PTCH1|MICAL2|RING1|STX2|MAPK3|CUL3|KIF26B|FOXG1|PPP1R35|CTNNBIP1|NOTCH2|PDZD7|TPRN|AXIN2|ANKRD11|COL6A1|CFTR|MAN2A1|FOXP2|NFIB|ADAMTS5|DLG5|SRC|STAT3|SOX5|NFKB1|MAFB,depleted,C5:GO:BP
GOBP_ANIMAL_ORGAN_REGENERATION,0.9013933547695605,0.9740920153252611,0.01429662101591908,-0.20105245688919185,-0.6996560179877251,31,GSTP1|MED1|CCND1|SRSF5|RPS15|GAS6|FLT3|PTCH1|PTPRU|ATIC,depleted,C5:GO:BP
GOBP_ANOIKIS,0.2721063982746226,0.7253524039042148,0.034162493418299085,-0.3610661176433264,-1.1515179943350777,22,TSC2|ITGB1|MYBBP1A|TFDP1|NTRK2|TLE5|MTOR,depleted,C5:GO:BP
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,0.09878487848784878,0.5390181722950451,0.06736792242893799,0.39897298606739395,1.3621842715563275,25,SRF|ETS2|TASOR|WNT3|BASP1|PGAP1|NCKAP1|EPB41L5|RNF2|WNT5A,depleted,C5:GO:BP
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,2.2507617784968696e-4,0.02180851753558709,0.5188480777437918,0.4079591647852564,1.8475906195876248,87,BHLHE40|TULP3|ACVR2B|ATM|TSHZ1|RBPJ|PBX1|KMT2A|ACVR2A|SRF|ETS2|MIB1|MED12|TASOR|WNT3|ZBTB16|LRP5|MLLT3|BASP1|KDM2B|PGAP1|MEOX2|GRSF1|PCSK5|COBL|NCKAP1|CDON|SMAD2|EPB41L5|ABI1|BHLHE41|RNF2|HIPK2|WNT5A|PBX3|PPP2R3A,depleted,C5:GO:BP
GOBP_ANTEROGRADE_AXONAL_TRANSPORT,0.9459459459459459,0.986613576330011,0.017326464925364778,0.17848489441153953,0.6881631294539018,40,MAP2|SYBU|AGTPBP1|AGBL4|BLOC1S4|DLG2|ARL8B|AP3B1|RAB21|AP3M2|NETO1|SPAST,depleted,C5:GO:BP
GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT,0.44539217504172074,0.8265379912611254,0.025662597036813454,-0.39614584733653446,-1.0072846067213004,10,KIF5A|KIF3B|KIF5B|KIF17|KIF5C,depleted,C5:GO:BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,0.7492542551324793,0.9248177883752569,0.01671438400095976,-0.2249474493294028,-0.826290526216647,39,TAPBP|CTSF|CALR|RAB34|RAB3B|B2M|AP3D1|CTSL|DNM2,depleted,C5:GO:BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,0.37461187214611874,0.7956619110816192,0.028406475599715045,-0.368928608963595,-1.060266920255548,15,CTSF|B2M|AP3D1|CTSL|DNM2,depleted,C5:GO:BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,0.4553851838167375,0.8301675301242792,0.025227238415698298,-0.3623388996953839,-1.0012554473537336,13,CTSF|B2M|CTSL|DNM2,depleted,C5:GO:BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,0.26049360475589983,0.7161894249415217,0.03509656643756775,-0.3726503353973349,-1.1617656563424852,20,TAPBP|CTSF|CALR|B2M|CTSL|DNM2,depleted,C5:GO:BP
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.5811934232403473,0.8844418583078233,0.021297202684855503,-0.3286070271681214,-0.9080437575634376,13,TAPBP|CALR|B2M,depleted,C5:GO:BP
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.2951188986232791,0.7389844038970325,0.03947138817316826,0.23262422483869852,1.0774429196067619,99,MAP3K7|LCP2|CBLB|NFKBIA|SOS1|PRNP|CD8A|SPPL3|WNK1|UBR2|NCK1|PIK3CA|PRKCH|PAWR|CD247|RIPK2|RC3H2|DENND1B|PTPN2|PDE4D|RC3H1|STK11|NFKBIZ|PTPN22|CACNB4|FOXP1|BTRC|PLCG2|PRKCB|PRKD2|BTN3A1,depleted,C5:GO:BP
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.1117679660077591,0.5574158211854398,0.056877039202017136,-0.4955479929690343,-1.3693537398346753,13,TAC1|NPY|CX3CL1|RPL30|RPS19|B2M,depleted,C5:GO:BP
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.189873417721519,0.6552239622112098,0.042131626030277376,-0.4019887601996062,-1.2360048104430166,19,TAC1|NPY|CX3CL1|WFDC2|RPL30|RPS19,depleted,C5:GO:BP
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,0.7319044272663388,0.9234919176229183,0.017074600100985514,-0.22267453727045017,-0.8351065626004657,43,SMARCA5|DHX16|TRIM65|HDAC6|RPSA|AKAP1|MX1|PHB2,depleted,C5:GO:BP
GOBP_AORTA_DEVELOPMENT,0.075929203539823,0.49022884210125495,0.06818510454943841,-0.3959103711713978,-1.3910307452009048,32,ADAMTS9|MEGF8|JAG1|PDE2A|GAA|EFEMP2|TAB1|ADAMTS6|HECTD1|PDGFRB|NDST1,depleted,C5:GO:BP
GOBP_AORTA_MORPHOGENESIS,0.23443561795677073,0.6895290888834543,0.0378508203711828,-0.43489310264296344,-1.2017453505651878,13,ADAMTS9|JAG1|EFEMP2|PDGFRB,depleted,C5:GO:BP
GOBP_AORTIC_VALVE_MORPHOGENESIS,0.9309809143364403,0.9811758169644826,0.016973136215528647,0.21043963656582174,0.6351839501350447,16,ROCK1,depleted,C5:GO:BP
GOBP_APICAL_JUNCTION_ASSEMBLY,0.041943616777446714,0.41329650121998723,0.10581401851061817,0.39106261412854215,1.4621684644459227,35,ROCK1|PECAM1|CTNNA1|MPP7|SRF|NPHP1|PRKCH,depleted,C5:GO:BP
GOBP_APICAL_PROTEIN_LOCALIZATION,0.5457891318467201,0.8697074373244047,0.02485255972537928,0.33713689403138125,0.9383085325138025,12,JAM3|GOPC|NCKAP1,depleted,C5:GO:BP
GOBP_APOPTOTIC_CELL_CLEARANCE,0.4044514388489209,0.8110589374220286,0.03080834269412244,0.3176446924930337,1.0324928368633612,21,HMGB1|CD36|XKR7|C2|TYRO3,depleted,C5:GO:BP
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,0.16873065015479877,0.6300368465645997,0.04375655586430381,-0.29138533724195015,-1.1980288193450812,68,RHOT2|CAMK2A|MOAP1|SLC25A6|MTCH2|IGF1|SLC25A4|CCAR2|TMEM14A|PINK1|GHITM|FIS1|TIMM50|EYA2|MUL1|GSK3A|SIVA1|SLC25A5|BAD|VDAC2|DNM1L|CHCHD10,depleted,C5:GO:BP
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,0.5442754919499105,0.8685821932681509,0.025439576052916284,0.2964479569998799,0.9358573684720347,19,BCL2L11|LRP5|XKR7|PPP2R1B|CRYAB,depleted,C5:GO:BP
GOBP_APOPTOTIC_SIGNALING_PATHWAY,0.19661670871049117,0.658725020301762,0.03692304081469379,-0.21113905029681793,-1.1051512457596115,363,SST|RHOT2|MADD|ERCC2|STX4|ERN1|PARK7|CYCS|SHISA5|NRP1|GRINA|PELI3|BEX3|RACK1|HTT|AIFM1|MAPK9|ITM2C|MOAP1|NACC2|SCG2|TPT1|MYBBP1A|CUL2|BAG5|CX3CL1|STK4|PPIA|SLC25A6|FGFR1|MTCH2|BRSK2|IGF1|MAP3K5|DAB2IP|SYVN1|SLC25A4|CCAR2|IVNS1ABP|GSTP1|HRAS|TMEM14A|SFPQ|DDX3X|STK25|SGPP1|DNAJA1|PINK1|HIP1|HINT1|RPS7|RFFL|PDK2|HERPUD1|GHITM|RRN3|UBB|RIPK1|FIS1|CDKN2D|EP300|MAP2K1|TIMM50|TAF9B|EYA2|ARHGEF2|ERP29|MUL1|PRKDC|GSK3A|MNT|IFI27L2|TAF6|TM2D1|SIVA1|ARL6IP5|SLC25A5|BAD|TPD52L1|FAIM|FASTK|CUL3|BCAP31|PTPN1|VDAC2,depleted,C5:GO:BP
GOBP_APPENDAGE_DEVELOPMENT,0.015488383712215838,0.26842334373880833,0.183397180948084,0.30961927142187506,1.4446900276081798,103,WDR19|TULP3|INTU|ZNF141|BCL2L11|NFIA|ASPH|MAP3K20|PBX1|RECK|NIPBL|WDPCP|WNT3|ZBTB16|MKS1|LRP5|IFT140|DYNC2H1|FBN2|HDAC2|MEOX2|SCX|RPGRIP1L|PCSK5|RC3H2|ZNRF3|RUNX2|TBC1D32|PIAS4|MBNL1|C2CD3|FGFR2,depleted,C5:GO:BP
GOBP_APPENDAGE_MORPHOGENESIS,0.010591133004926109,0.2263216102632161,0.22082346409111278,0.333369243069183,1.501459200682314,84,WDR19|TULP3|INTU|ZNF141|BCL2L11|NFIA|ASPH|MAP3K20|PBX1|RECK|NIPBL|WDPCP|WNT3|ZBTB16|MKS1|LRP5|IFT140|DYNC2H1|FBN2|HDAC2|RPGRIP1L|PCSK5,depleted,C5:GO:BP
GOBP_ARACHIDONATE_METABOLIC_PROCESS,0.6573871906841339,0.9039323355615446,0.019184134280985504,-0.2944082452814534,-0.8617060804456225,16,FAAH|GPX4|MGLL|DAGLA|DAGLB,depleted,C5:GO:BP
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,0.2107728337236534,0.6727930836989031,0.039643181079781306,-0.3889147445320782,-1.2124711841754354,20,IQSEC1|GIT2|ARFGAP1|CYTH3|PSD3|PSD|GBF1,depleted,C5:GO:BP
GOBP_ARGININE_METABOLIC_PROCESS,0.7614202208270189,0.9279908310354363,0.01958979412638302,0.28356439480917084,0.7683214191707759,11,ATP2B4|DDAH1|NOS2|AZIN1,depleted,C5:GO:BP
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,0.685202290781452,0.9100711548987411,0.01879138952877757,-0.3018050552568001,-0.8339815456436224,13,PARK7|FTCD,depleted,C5:GO:BP
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,0.31919801277501775,0.7537929437578429,0.03080834269412244,-0.30146681096254163,-1.0932528838343973,37,ARPC5|CYFIP1|PICK1|ARPC5L|RNH1|BRK1|WASHC2A|WASHC1|ACTR2|ARPC3|CARMIL3|WASHC2C|WASF3|ARPC2|WASHC5,depleted,C5:GO:BP
GOBP_ARTERY_DEVELOPMENT,0.08856599204289915,0.5236727836456874,0.06213710469816119,-0.3368072646972854,-1.320143153326869,53,ADAMTS9|MEGF8|JAG1|LUZP1|NRP1|PDE2A|GAA|EFEMP2|TAB1|LDLR|ADAMTS6|HECTD1|PDGFRB|HPGD|NDST1|HHIPL1,depleted,C5:GO:BP
GOBP_ARTERY_MORPHOGENESIS,0.22053097345132744,0.679006054511911,0.03824898173412061,-0.337883678855072,-1.187154012152711,32,ADAMTS9|MEGF8|JAG1|NRP1|EFEMP2|LDLR|PDGFRB|HPGD,depleted,C5:GO:BP
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.09864387887794909,0.5390181722950451,0.06095311560061419,-0.5370758198575697,-1.4074721553845406,11,PLOD3|GOT1|GOT2|APIP,depleted,C5:GO:BP
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.17446885127835793,0.6350189549943648,0.0440560759786921,-0.38320746523017446,-1.2490763845236654,24,PLOD3|NAT8L|GOT1|ASRGL1|GOT2|APIP,depleted,C5:GO:BP
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT,0.2348133011331971,0.6897031215957377,0.03793649589498994,-0.446958996991194,-1.2036546854161037,12,SLC1A6|SLC25A22|LRRC8A|LRRC8B|SLC1A2,depleted,C5:GO:BP
GOBP_ASSOCIATIVE_LEARNING,0.3570691434468524,0.7837530508000321,0.028190445760836395,-0.25718059135724614,-1.0573962407942106,68,NPTX2|SHANK1|ITGB1|TAC1|ABCA7|DRD3|ABCC8|DDHD2|NDRG4|B3GAT1|BRSK1,depleted,C5:GO:BP
